Filename,Anomaly_Score,MSE,SSIM_Delta,KLD,Is_Anomaly
tile_33651.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33659.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33668.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33377.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33382.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_334.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33400.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33408.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33420.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33442.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33465.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33733.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33734.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33744.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33749.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33750.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33755.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33766.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33772.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33541.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33551.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33559.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33566.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33569.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33572.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33578.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33587.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33850.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33854.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33880.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33885.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33888.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33894.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33896.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33899.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33675.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33677.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33679.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33707.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33718.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33719.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33720.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33728.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33973.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33983.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33999.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_340.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_34004.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_34054.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_34058.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_34069.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33774.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33785.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33797.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33802.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33803.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33810.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33818.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33829.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_34098.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3461.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_347.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3472.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_23144.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_23153.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2316.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_17739.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33901.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33904.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33914.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33922.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33923.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33948.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33952.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_33953.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_27477.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_35.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3518.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3519.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_358.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3598.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3603.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3625.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3629.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3652.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3664.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_34082.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_34087.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_34089.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_34090.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_34093.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3476.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3485.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3489.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_27671.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_27672.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_27674.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1492.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_14955.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_14959.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1496.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_14960.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2484.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_27320.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_27348.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_27469.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_27474.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4014.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4020.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_369.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3703.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_372.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_376.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3774.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3780.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3789.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3796.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3804.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_381.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3818.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3830.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_17740.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_17759.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_22965.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_22966.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_22976.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_22977.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2298.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3838.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3840.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3850.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3860.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_389.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3959.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3968.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_397.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3976.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3981.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_3997.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4050.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_408.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4143.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4146.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4168.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4169.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4171.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4037.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4045.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1314.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_13219.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_13226.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_13228.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_13230.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_13235.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1803.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4049.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_27494.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_27508.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_27517.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_16523.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2491.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2492.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2502.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_25036.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_25064.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_16346.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2720.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_27299.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_27314.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_27315.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_405.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4178.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4181.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4189.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4196.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4207.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4210.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4217.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4312.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4313.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4319.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4325.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4362.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4363.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4369.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2309.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_133.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4659.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4665.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4667.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4676.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4702.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4706.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_445.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_446.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4478.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4485.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4495.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_22792.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2281.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2288.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_17925.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_17931.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4733.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_13040.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_13048.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_13062.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_13063.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1816.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_182.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_22779.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_450.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_451.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4522.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4524.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4537.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4554.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4555.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4560.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4723.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4724.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4727.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4728.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1510.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_15129.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_15147.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_15149.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1640.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_25076.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_16184.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_25232.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_25234.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_25240.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_26972.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4730.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_22634.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2278.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_22783.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1312.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1297.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4830.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4834.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4841.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4842.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4847.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4863.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4864.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4895.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5029.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5034.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_4708.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5232.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_524.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1259.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1265.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5240.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5241.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5037.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5063.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_507.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5070.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5082.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_509.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_12694.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_12714.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_22613.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_22617.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_535.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5361.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5369.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5388.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_539.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5399.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5408.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5414.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5417.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_18088.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_12867.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_12883.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5187.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5188.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5194.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5218.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5534.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5554.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5557.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5566.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5567.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5568.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5569.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5570.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5600.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5604.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5242.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5243.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5247.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5253.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5258.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_529.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5420.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5427.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_544.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_545.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_26986.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_27119.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_27135.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_27138.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_27144.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_27146.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_27153.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_27167.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_27171.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_26947.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_26953.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_26961.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_22436.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2244.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_22445.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_22450.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_22456.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1249.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1251.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_12515.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_12527.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_12528.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_564.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_568.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_57.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_570.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_572.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5735.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_12189.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1221.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_22263.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_22267.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_223.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5740.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5750.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5755.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5757.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5767.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5771.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_18262.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1829.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2235.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2240.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_22435.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_15313.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_15316.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1532.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_162.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_25211.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_25218.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_25222.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_26814.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_26815.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_26820.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_26824.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_588.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5886.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5887.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5907.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_12188.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1824.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1826.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1228.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1234.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_12358.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5913.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5917.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5919.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5937.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5938.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_594.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5941.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_5946.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_22460.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_580.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_585.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_22086.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_22095.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_605.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_6057.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_6065.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_6070.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_6071.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_6077.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_6081.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
